datetime,SOC
10/11/17 0:00,0.398004783
10/11/17 0:15,0.407216618
10/11/17 1:00,0.435836628
10/11/17 5:32,0.439894885
10/11/17 7:30,0.307995375
10/11/17 8:45,0.166180286
10/11/17 9:05,0.375318623
10/11/17 9:12,0.412890501
10/11/17 9:38,0.398604083
10/11/17 10:30,0.08759623
10/11/17 11:10,0.1
10/11/17 11:40,0.106622032
10/11/17 11:40,0.1
10/11/17 11:55,0.210180316
10/11/17 11:55,0.212354955
10/11/17 12:45,0.233797927
10/11/17 13:35,0.291180451
10/11/17 13:40,0.461852493
10/11/17 13:45,0.389608181
10/11/17 14:00,0.1
10/11/17 14:06,0.443089937
10/11/17 14:15,0.1
10/11/17 14:30,0.438790182
10/11/17 15:00,0.237962681
10/11/17 16:42,0.463734352
10/11/17 16:45,0.191789344
10/11/17 16:55,0.000150408
10/11/17 17:00,0.1
10/11/17 17:00,0.307995375
10/11/17 17:40,0.262693947
10/11/17 17:45,0.1
10/11/17 17:57,0.251891717
10/11/17 18:08,0.425658723
10/11/17 18:45,0.249270211
10/11/17 19:00,0.2393342
10/11/17 19:25,0.421919852
10/11/17 20:00,0.364577913
10/11/17 20:30,0.357967107
10/11/17 21:20,0.233797927
10/11/17 21:35,0.1
10/11/17 23:35,0.302220559
10/11/17 0:00,0.398004783
10/11/17 0:15,0.407216618
10/11/17 1:00,0.435836628
10/11/17 5:32,0.439894885
10/11/17 7:30,0.307995375
10/11/17 8:45,0.166180286
10/11/17 9:05,0.375318623
10/11/17 9:12,0.412890501
10/11/17 9:38,0.398604083
10/11/17 10:30,0.08759623
10/11/17 11:10,0.1
10/11/17 11:40,0.106622032
10/11/17 11:40,0.1
10/11/17 11:55,0.210180316
10/11/17 11:55,0.212354955
10/11/17 12:45,0.233797927
10/11/17 13:35,0.291180451
10/11/17 13:40,0.461852493
10/11/17 13:45,0.389608181
10/11/17 14:00,0.1
10/11/17 14:06,0.443089937
10/11/17 14:15,0.1
10/11/17 14:30,0.438790182
10/11/17 15:00,0.237962681
10/11/17 16:42,0.463734352
10/11/17 16:45,0.191789344
10/11/17 16:55,0.000150408
10/11/17 17:00,0.1
10/11/17 17:00,0.307995375
10/11/17 17:40,0.262693947
10/11/17 17:45,0.1
10/11/17 17:57,0.251891717
10/11/17 18:08,0.425658723
10/11/17 18:45,0.249270211
10/11/17 19:00,0.2393342
10/11/17 19:25,0.421919852
10/11/17 20:00,0.364577913
10/11/17 20:30,0.357967107
10/11/17 21:20,0.233797927
10/11/17 21:35,0.1
10/11/17 23:35,0.302220559
10/11/17 7:30,0.307995375
10/11/17 8:45,0.166180286
10/11/17 9:05,0.375318623
10/11/17 9:12,0.412890501
10/11/17 9:38,0.398604083
10/11/17 10:30,0.08759623
10/11/17 11:55,0.210180316
10/11/17 11:55,0.212354955
10/11/17 12:45,0.233797927
10/11/17 13:35,0.291180451
10/11/17 13:40,0.461852493
10/11/17 13:45,0.389608181
10/11/17 14:00,0.1
10/11/17 14:06,0.443089937
10/11/17 14:15,0.1
10/11/17 14:30,0.438790182
10/11/17 15:00,0.237962681
10/11/17 16:42,0.463734352
10/11/17 16:45,0.191789344
10/11/17 16:55,0.000150408
10/11/17 17:57,0.251891717
10/11/17 18:08,0.425658723
10/11/17 18:45,0.249270211
10/11/17 19:00,0.2393342
10/11/17 19:25,0.421919852
10/11/17 20:00,0.364577913
10/11/17 20:30,0.357967107
10/11/17 21:20,0.233797927
